name,building_id,id,created_at,updated_at
ОАО «Волков Белозерова»,bcbb988a-4ff8-45ae-b8cc-78913ac1fcb4,f5080278-8cb1-445c-8681-913490bcbb7b,2025-05-22 12:47:47.336583 +00:00,
Корпорация Электросевкавмонтаж,2b599c15-b6d0-4c36-b05f-b274b9c8474d,4373c2d2-9aa8-41e2-8286-e37d1c6fc42c,2025-05-22 12:47:47.336587 +00:00,
НПО «Иванова»,3ba41d36-126d-480e-b19c-c465cb5cd283,83352a74-7c70-4e46-acbe-864f4333a435,2025-05-22 12:47:47.336591 +00:00,
ОАО «Фомина»,6c1cafa2-d257-4348-8e5f-d65e1353070b,68306e84-1fa2-4b1f-a83e-410dbb47b9f9,2025-05-22 12:47:47.336594 +00:00,
ЗАО «Овчинникова»,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,e9655bc9-f214-4727-90cc-ce9ff34198ec,2025-05-22 12:47:47.336598 +00:00,
Марвел КТ,4075b7cf-aa9d-4b01-a27e-478dac894449,24b3220a-3fde-42fc-9250-d4f71411be05,2025-05-22 12:47:47.336602 +00:00,
ОАО «Крылова Лаврентьева»,8686622a-a4d3-451e-851f-09efd156a661,2dfc1b19-b7d0-41f9-8da0-c1a0613bce23,2025-05-22 12:47:47.336606 +00:00,
РАО «Силина-Никифоров»,22ce568b-9579-4cc6-879e-b8424d78d02a,0aeda9af-373b-442f-906a-6b583b62232a,2025-05-22 12:47:47.336609 +00:00,
"НПО «Логинов, Рожков и Тетерина»",81f81f7d-9cc9-4fc8-89d1-4d8181081677,ec62b407-f718-448a-b882-48a6cc807797,2025-05-22 12:47:47.336613 +00:00,
АО «Трофимова Голубева»,a61825bb-4d22-4189-a323-79177a8a8451,8c43cdd2-8d42-4196-a6b3-33b32ad8fd08,2025-05-22 12:47:47.336617 +00:00,
ИП «Елисеева-Титов»,8686622a-a4d3-451e-851f-09efd156a661,3835fe80-f2ab-4d8a-aa01-7e4a4e09ee0e,2025-05-22 12:47:47.336621 +00:00,
НПО «Калашников-Гусев»,66bb9e47-9f13-4084-8a7e-cda542e2924b,b3acfd00-44d9-4813-b64e-aa0aa81bb6c3,2025-05-22 12:47:47.336624 +00:00,
"РАО «Одинцов, Кошелева и Антонова»",eb3dff12-56f6-4a16-b833-d9ce59b8cf97,9e74d95e-b3a9-43a1-b790-37de9b1b9311,2025-05-22 12:47:47.336628 +00:00,
Панов Групп,cde13c51-5a42-4507-a33a-118910816095,842160b2-bb1c-4b39-b7ac-32b47fe7f43c,2025-05-22 12:47:47.336632 +00:00,
ИП «Анисимов»,980e9e6c-8e2c-4050-9474-4ecfff937cbe,5c37bd2f-a13d-46c4-8409-875465ba5d4d,2025-05-22 12:47:47.336636 +00:00,
Авторусь,09283536-496a-4c1b-8bfe-1eb6fa9ed925,63ecbc07-fd6e-4317-b427-2a81d2dd5d92,2025-05-22 12:47:47.336639 +00:00,
"НПО «Поляков, Герасимова и Беспалова»",5b5132db-0c07-431e-bbf7-5e75275852be,5d0e2558-8287-4e74-b390-f9627533cac8,2025-05-22 12:47:47.336643 +00:00,
Первый канал,69c9949d-59ca-4b42-b679-b129174aea10,83c50242-9141-4414-99f3-b58a07acc421,2025-05-22 12:47:47.336647 +00:00,
ВТБ,66bb9e47-9f13-4084-8a7e-cda542e2924b,43d65c2d-a548-4a15-8740-dd2eef36b3a4,2025-05-22 12:47:47.336650 +00:00,
ООО «Константинов»,5f996656-d9b5-4574-83d5-ad2c656e815a,ca780028-3868-4165-880b-3c184b23af64,2025-05-22 12:47:47.336654 +00:00,
Уральский банк реконструкции и развития,335ed127-5787-4c03-b8c6-a8d0d4a079a9,7e3bd522-662b-4b13-8f14-c297d011740b,2025-05-22 12:47:47.336658 +00:00,
Кононова и партнеры,f0a4123b-2249-45c9-9775-12925b4c7538,98a0cfb1-50af-4a70-9885-3ee1c23fb0d1,2025-05-22 12:47:47.336662 +00:00,
ИП «Михеев»,30aebf1c-dccf-4dd3-8695-c15ceb4d0cb8,5aa4bca9-ceb7-45bc-8eab-581f561a3b49,2025-05-22 12:47:47.336666 +00:00,
НПО «Буров»,75c35ce4-0251-47d1-9b73-ac28c98cc63b,59331d8f-bd78-4348-b761-7d3d01eeb5f9,2025-05-22 12:47:47.336669 +00:00,
РАО «Лукин»,980e9e6c-8e2c-4050-9474-4ecfff937cbe,0043b835-da4e-4915-8eb8-776a44e7596c,2025-05-22 12:47:47.336675 +00:00,
Трансмашхолдинг,5f996656-d9b5-4574-83d5-ad2c656e815a,1f305637-c8d9-4862-8c20-81f5a57e41b0,2025-05-22 12:47:47.336679 +00:00,
Журавлева и партнеры,1b370fb8-8ca3-4c17-abe4-c6cb9001b34e,5809aab0-b9d3-49b6-8ede-056502f66106,2025-05-22 12:47:47.336683 +00:00,
ЗАО «Попов Осипова»,5871da8e-9a22-4315-9300-e8d04a0a37e1,94c6608a-3545-4945-819b-60c1085d12a7,2025-05-22 12:47:47.336687 +00:00,
ОАО «Дорофеева-Сидорова»,f4c60f83-1ddb-4675-ac6f-1740becb5327,082d13a6-f179-4ff8-b105-4d141debf1ed,2025-05-22 12:47:47.336691 +00:00,
Гуляева Инк,4a3a4e5e-a2f7-4304-9459-fb15e58695d3,58a346be-e70e-4b5d-9bfc-fd162ef5ae2c,2025-05-22 12:47:47.336695 +00:00,
РАО «Калинина»,0baa86ac-05cd-40cc-b1e3-9e1ca2662ee9,0d4b43a3-90f0-4bc5-8b62-68a74d942622,2025-05-22 12:47:47.336699 +00:00,
АО «Архипов»,075c49b1-b46f-4785-a30f-fa159732bd4e,fcd55aed-37f3-44e2-a5ad-0487af386516,2025-05-22 12:47:47.336702 +00:00,
Группа Рольф,72de790a-5497-46c4-a9d4-523e7e2aa04b,c1163eef-38a1-4905-ae26-dae53a6ce1ae,2025-05-22 12:47:47.336706 +00:00,
ЗАО «Силин»,f4c60f83-1ddb-4675-ac6f-1740becb5327,37a4f705-2923-4af6-bd41-329ad59ad92c,2025-05-22 12:47:47.336710 +00:00,
Якушев Групп,075c49b1-b46f-4785-a30f-fa159732bd4e,5cbd3990-09eb-49e9-9881-332da6d47e93,2025-05-22 12:47:47.336714 +00:00,
ОАО «Сорокин Петров»,30aebf1c-dccf-4dd3-8695-c15ceb4d0cb8,b9572d8b-fe2b-44fa-8aa4-26463bf6989d,2025-05-22 12:47:47.336717 +00:00,
НПО «Шубин»,13e2e8c5-3005-472a-a271-602a4d64be67,fbb6c020-3725-4410-ad0d-e91cde7ffb36,2025-05-22 12:47:47.336721 +00:00,
Князев Лтд,9ad017f9-c236-46c1-89e8-57c47de31e18,4ea476b1-4d3e-4bb6-85fa-4608ece720f4,2025-05-22 12:47:47.336725 +00:00,
ИП «Красильников-Самсонов»,69c9949d-59ca-4b42-b679-b129174aea10,0387219d-8dcf-4f16-bea7-3de74d8155bf,2025-05-22 12:47:47.336729 +00:00,
ИП «Одинцова Петрова»,0a721446-4f99-4f16-88f8-65d8d476f4d0,49413e0b-2062-4ced-9d0b-6b045af66316,2025-05-22 12:47:47.336733 +00:00,
Иванова Инкорпорэйтед,f4c60f83-1ddb-4675-ac6f-1740becb5327,269f8a9a-ed7e-4c86-ac9b-7e12b7fa4209,2025-05-22 12:47:47.336736 +00:00,
Самойлова и партнеры,016fa342-8fb8-4abe-b173-d4474f74c5df,55a2f913-105a-4dd7-ab05-13884929e0fb,2025-05-22 12:47:47.336740 +00:00,
ОАО «Одинцов-Орлов»,2aef5596-a860-4f95-8e40-2f9fb717f524,2c9408fa-0ec7-4370-b4cd-5fa7f5192b40,2025-05-22 12:47:47.336744 +00:00,
ЗАО «Миронов-Кондратьев»,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,da6743a3-8538-4623-b54b-b8174e71aaa3,2025-05-22 12:47:47.336748 +00:00,
Металлсервис,92b066a6-2951-4bf6-87fb-eb2c80c440ec,b801b052-1559-4cb8-8f25-93db9aa06b4e,2025-05-22 12:47:47.336751 +00:00,
ГК Эфко,0a721446-4f99-4f16-88f8-65d8d476f4d0,3bc2b899-7418-435c-b12e-60b25424527f,2025-05-22 12:47:47.336755 +00:00,
АО «Евсеев»,b03f11fc-8c4b-4394-8e49-82cf7e445501,d9873ce5-8c4b-4a4f-8c05-21803a1755c5,2025-05-22 12:47:47.336759 +00:00,
Козлов Инкорпорэйтед,2b599c15-b6d0-4c36-b05f-b274b9c8474d,305431e0-8f70-4046-97fe-cb04adce95fc,2025-05-22 12:47:47.336763 +00:00,
АО «Фомина-Яковлев»,f48b7c13-a34d-45bc-a842-da842c74f424,372a7957-759d-4fe5-b782-b268e0b21ad4,2025-05-22 12:47:47.336766 +00:00,
РАО «Родионова Самойлова»,91167dd6-efb5-4c30-8f74-354046ecab53,a151ed77-54a0-478a-88a9-277b68650354,2025-05-22 12:47:47.336770 +00:00,
Европа,189481f0-2f42-4eca-b7bb-77332a7d2b92,e6f73901-de6b-4653-a90e-cd81bdfc1913,2025-05-22 12:47:47.336774 +00:00,
Анисимов и партнеры,f4c60f83-1ddb-4675-ac6f-1740becb5327,3bf55954-a08e-4453-864e-8d70c816d74f,2025-05-22 12:47:47.336778 +00:00,
"ОАО «Калашников, Щербакова и Лобанов»",56741631-fa88-4e1d-ae87-49bcd6fbf55d,bd30940c-e093-4d9b-9aa0-1f67c819fea0,2025-05-22 12:47:47.336781 +00:00,
НПО «Быкова Буров»,cc42cbbf-92fa-4fb0-a094-0086beffa20f,f61ca586-fc10-4bc9-99e1-265951e5055f,2025-05-22 12:47:47.336785 +00:00,
ИП «Исаев Дьячков»,92b066a6-2951-4bf6-87fb-eb2c80c440ec,d64e38c6-c683-48fe-8f46-3aeedf921155,2025-05-22 12:47:47.336789 +00:00,
Смирнова Инкорпорэйтед,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,1eb5efe2-2874-4d4b-9683-a9844198a3cc,2025-05-22 12:47:47.336793 +00:00,
ЗАО «Кулаков»,edd861b7-846f-418a-8633-a55460070e40,b99a3f00-f01f-4a4c-a823-52981d699ff7,2025-05-22 12:47:47.336796 +00:00,
ООО «Комиссаров-Панова»,be8e919b-f333-4098-a52e-28b610287c61,49e8370b-8195-4abb-aee9-69f168d1e8a3,2025-05-22 12:47:47.336800 +00:00,
ОАО «Самсонова Щербаков»,75c35ce4-0251-47d1-9b73-ac28c98cc63b,def82e7c-2b09-41cb-9977-eef003152862,2025-05-22 12:47:47.336804 +00:00,
Веселов Инкорпорэйтед,22ce568b-9579-4cc6-879e-b8424d78d02a,bf582607-a0bf-426a-96a7-d4538ad4c2bd,2025-05-22 12:47:47.336808 +00:00,
Смирнова Лтд,f48b7c13-a34d-45bc-a842-da842c74f424,3ff5511e-326a-4a02-8ce1-be3b90c27096,2025-05-22 12:47:47.336811 +00:00,
АО «Овчинникова-Евсеев»,be8e919b-f333-4098-a52e-28b610287c61,f3fb3df9-040b-426a-b9c6-ad3d7f71c0c9,2025-05-22 12:47:47.336815 +00:00,
РАО «Никонова Кулакова»,4a3a4e5e-a2f7-4304-9459-fb15e58695d3,75e4a691-0971-4f73-873f-690ebfad185c,2025-05-22 12:47:47.336819 +00:00,
"ЗАО «Уваров, Селиверстов и Фадеева»",894a9505-1c17-4f88-8282-b3a9065be0ba,fb1308f3-14b4-495b-b870-d9cf5529d9db,2025-05-22 12:47:47.336823 +00:00,
ЛУКОЙЛ,cde13c51-5a42-4507-a33a-118910816095,c193458f-1dc2-419e-9004-945e8e782606,2025-05-22 12:47:47.336828 +00:00,
ООО «Гаврилова-Третьякова»,03e78667-da9c-4c16-86d0-26d7c33b3f93,efa3afe1-6ffb-4664-a4a7-f6fa162c3b3e,2025-05-22 12:47:47.336833 +00:00,
НПО «Красильников-Носова»,9ad017f9-c236-46c1-89e8-57c47de31e18,de0b5c85-3db3-499f-90a9-7a778f750a6c,2025-05-22 12:47:47.336836 +00:00,
Нестеров Лтд,ba6e324a-f981-45ef-a9de-0eef1f579b13,b06456aa-6f3e-4acb-9d71-3e66168bcae7,2025-05-22 12:47:47.336842 +00:00,
Транслом,209c24c1-8d89-4ef6-b6ad-951354bace8b,6ee68c38-a0fa-4f1c-ae25-5ee066d6a218,2025-05-22 12:47:47.336846 +00:00,
Акрон,9ad017f9-c236-46c1-89e8-57c47de31e18,5a6b64df-efd2-4530-b640-c62d66ae1768,2025-05-22 12:47:47.336850 +00:00,
ООО «Степанов Куликова»,6c1cafa2-d257-4348-8e5f-d65e1353070b,8fb50078-1f3b-47ec-a59e-c7d1a77483ed,2025-05-22 12:47:47.336854 +00:00,
ООО «Виноградов Родионова»,1774d368-fdbd-4bc8-a503-91e52a9a8274,84865424-be38-45b0-959b-a353ba12a2ad,2025-05-22 12:47:47.336858 +00:00,
АО «Мартынова»,8686622a-a4d3-451e-851f-09efd156a661,77fd3eb8-3d5c-46a1-8d54-6fd9273b0c2c,2025-05-22 12:47:47.336862 +00:00,
НПО «Журавлев»,3ba41d36-126d-480e-b19c-c465cb5cd283,db4dc43f-fd6c-4711-aea6-aeeace3f645e,2025-05-22 12:47:47.336865 +00:00,
Абрамова Лимитед,cc42cbbf-92fa-4fb0-a094-0086beffa20f,96b2609d-b95f-48ab-9052-476bd22b9610,2025-05-22 12:47:47.336869 +00:00,
ООО «Щербакова-Лаврентьева»,f4c60f83-1ddb-4675-ac6f-1740becb5327,036d1395-a12e-42ea-91ae-c522e926a1f9,2025-05-22 12:47:47.336873 +00:00,
Миронова и партнеры,3ba41d36-126d-480e-b19c-c465cb5cd283,aa421e78-11a1-4c46-af98-20cabba7daee,2025-05-22 12:47:47.336877 +00:00,
Краснодарзернопродукт-Экспо,ba6e324a-f981-45ef-a9de-0eef1f579b13,a1b0a73a-6cd6-4c25-a953-76b30c6ebd8a,2025-05-22 12:47:47.336880 +00:00,
ООО «Муравьев Шестакова»,00acfb7e-e7a3-416e-b438-d13264551a72,8a8baef9-e99c-4bc5-8140-56e897410824,2025-05-22 12:47:47.336888 +00:00,
ВЭБ.РФ,18d0a7de-fda5-4f34-833e-55dfd5e6f9c7,b2f78240-1ce9-4f27-8e47-10912ae97f1f,2025-05-22 12:47:47.336902 +00:00,
НПО «Александров»,842d7225-ad04-45f9-97aa-f7e48e328876,d03fb695-dd04-4c4a-ae2e-cfea3c991142,2025-05-22 12:47:47.336913 +00:00,
ИП «Гордеева-Гущин»,335ed127-5787-4c03-b8c6-a8d0d4a079a9,ca1f198d-013c-4d2c-8652-1959f1506c57,2025-05-22 12:47:47.336917 +00:00,
ООО «Миронова»,980e9e6c-8e2c-4050-9474-4ecfff937cbe,d48d1469-3e8e-423e-818e-6d053586be37,2025-05-22 12:47:47.336921 +00:00,
НПО «Евсеев Исаев»,2985a162-334b-472b-afce-a51738dcc11d,e6a3077b-956b-4cf9-ba17-100aafcea27c,2025-05-22 12:47:47.336925 +00:00,
Стройгазмонтаж,73fe25e5-856f-443c-ad63-3428ae2c5afd,6ff46de5-0431-4e7c-8641-224bc529e540,2025-05-22 12:47:47.336929 +00:00,
"ООО «Сафонова, Лихачев и Зиновьева»",b03f11fc-8c4b-4394-8e49-82cf7e445501,bd80fe13-3839-4f06-90d7-793836d88e0f,2025-05-22 12:47:47.336932 +00:00,
ЭйчПи Инк (HP Inc.),075c49b1-b46f-4785-a30f-fa159732bd4e,e5a66d5d-1140-4586-b497-4ba057de625c,2025-05-22 12:47:47.336936 +00:00,
РАО «Потапова Михайлова»,66bb9e47-9f13-4084-8a7e-cda542e2924b,efa5d5cb-869d-4ad7-9851-ce85b7a74555,2025-05-22 12:47:47.336940 +00:00,
РАО «Трофимова Ильина»,30aebf1c-dccf-4dd3-8695-c15ceb4d0cb8,d00ace0d-9e5c-453a-90f1-af21c95fcf73,2025-05-22 12:47:47.336943 +00:00,
171 Меридиан,075c49b1-b46f-4785-a30f-fa159732bd4e,a2394e12-44ef-4f72-bfa2-2f6a4deb1a6f,2025-05-22 12:47:47.336947 +00:00,
Рулог (Havi),f0a4123b-2249-45c9-9775-12925b4c7538,c8cf2718-4493-40cc-ba82-20bff24ef3f1,2025-05-22 12:47:47.336951 +00:00,
ИП «Тихонов Щукин»,13e2e8c5-3005-472a-a271-602a4d64be67,0cf9ed79-0bba-4a02-be01-62c7e04bdc91,2025-05-22 12:47:47.336954 +00:00,
"НПО «Суворов, Суханова и Большакова»",92b066a6-2951-4bf6-87fb-eb2c80c440ec,9ab6e8ec-ca43-456b-8b7f-26ae47c27b9e,2025-05-22 12:47:47.336958 +00:00,
Globaltrans,66bb9e47-9f13-4084-8a7e-cda542e2924b,aa16070f-bf2d-4110-83d4-c0864f201bad,2025-05-22 12:47:47.336962 +00:00,
Соболев Лтд,03e78667-da9c-4c16-86d0-26d7c33b3f93,2a9a1faf-35f5-4eaf-b363-0735e9bee3ae,2025-05-22 12:47:47.336966 +00:00,
АО «Богданов Горшкова»,075c49b1-b46f-4785-a30f-fa159732bd4e,260e5e68-f82e-4e49-b775-9816bdcf773f,2025-05-22 12:47:47.336969 +00:00,
РАО «Терентьев-Князев»,cc42cbbf-92fa-4fb0-a094-0086beffa20f,f08893b7-fdf2-4ed7-85d5-1389a9159174,2025-05-22 12:47:47.336973 +00:00,
Беспалова Инк,e08e9ef7-c3b5-4ec9-97dc-f92e7527cbac,470e5b9f-e7c2-4b32-965d-c8ba158c950f,2025-05-22 12:47:47.336977 +00:00,
Кузьмина Групп,f0a4123b-2249-45c9-9775-12925b4c7538,c7f02693-fd3d-465c-b774-ab2c4a77be4e,2025-05-22 12:47:47.336980 +00:00,
Лыткин Лтд,72de790a-5497-46c4-a9d4-523e7e2aa04b,86b55531-78f0-4585-825a-82214331b788,2025-05-22 12:47:47.336984 +00:00,
НПО «Смирнова Рожкова»,f34f1ad9-51bb-4846-98bc-3f600419fec2,b70f3259-f074-4d83-b66a-3fccb577de41,2025-05-22 12:47:47.336988 +00:00,
ОАО «Одинцов Артемьев»,72de790a-5497-46c4-a9d4-523e7e2aa04b,a84701cb-a2ae-48b0-8fa2-b59600242aa6,2025-05-22 12:47:47.336991 +00:00,
"ИП «Пономарев, Жданова и Филиппова»",be8e919b-f333-4098-a52e-28b610287c61,dbc63dcc-aaf7-4cdf-84e8-c38adef5db2d,2025-05-22 12:47:47.336995 +00:00,
НПО «Абрамов-Шубина»,68614fc3-8ea9-4bee-b659-c5f6904dc942,6edc5ba6-cdb9-4018-9b69-bae117de9268,2025-05-22 12:47:47.336999 +00:00,
ОАО «Зыкова-Князев»,73fe25e5-856f-443c-ad63-3428ae2c5afd,cd7e506f-20cb-4928-8f37-1ea6bc6e6e4c,2025-05-22 12:47:47.337002 +00:00,
ООО «Куликов Силина»,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,455671f6-a997-4a4b-9d47-1a3cbe8d6e67,2025-05-22 12:47:47.337006 +00:00,
ОАО «Муравьев»,a61825bb-4d22-4189-a323-79177a8a8451,64be21bc-a774-4a42-a6fb-9e9374f89809,2025-05-22 12:47:47.337010 +00:00,
Воронцова Лтд,2b599c15-b6d0-4c36-b05f-b274b9c8474d,8641ef53-eae3-4f4c-b381-899574fb31e4,2025-05-22 12:47:47.337013 +00:00,
ЗАО «Панфилов»,91167dd6-efb5-4c30-8f74-354046ecab53,649edce3-7819-48b5-8733-8ed796b79692,2025-05-22 12:47:47.337017 +00:00,
Орлов Инк,0a721446-4f99-4f16-88f8-65d8d476f4d0,dc162852-4688-428e-a253-c46df2dbee5f,2025-05-22 12:47:47.337024 +00:00,
ИП «Тетерина»,ec733972-8b9d-4532-848f-73a09d5a439a,5fa0282a-3369-432e-b943-e4d538f14381,2025-05-22 12:47:47.337028 +00:00,
ЗАО «Бирюков Зиновьев»,09283536-496a-4c1b-8bfe-1eb6fa9ed925,8fbccd61-5f36-4cc8-a3af-1e409aede5d9,2025-05-22 12:47:47.337032 +00:00,
ОАО «Моисеева»,3ba41d36-126d-480e-b19c-c465cb5cd283,0c473452-a505-4df4-a3fd-6eea7ee2329e,2025-05-22 12:47:47.337042 +00:00,
"ОАО «Соколова, Фролова и Галкина»",66bb9e47-9f13-4084-8a7e-cda542e2924b,048600eb-2701-4044-8fce-7486ea9af9a4,2025-05-22 12:47:47.337052 +00:00,
АвтоВАЗ,189481f0-2f42-4eca-b7bb-77332a7d2b92,f30ca374-2868-473f-92f6-9a8939133739,2025-05-22 12:47:47.337057 +00:00,
ОАО «Силин Соколова»,66bb9e47-9f13-4084-8a7e-cda542e2924b,c7a1c5a3-b4b2-4211-96ac-8e2856d17871,2025-05-22 12:47:47.337062 +00:00,
ЗАО «Нестерова-Капустин»,ec733972-8b9d-4532-848f-73a09d5a439a,6b97fe3d-b5a1-4e32-a494-09b772d971e8,2025-05-22 12:47:47.337066 +00:00,
"ЗАО «Цветкова, Бобров и Орехов»",85dc5861-60c3-4a72-b97b-d1b68322b5b2,490ab948-d280-45e4-a303-a60ecd0fa4dc,2025-05-22 12:47:47.337070 +00:00,
ООО «Капустин-Ковалева»,335ed127-5787-4c03-b8c6-a8d0d4a079a9,0f674ad0-df6d-4ab3-8447-ce8505bee66c,2025-05-22 12:47:47.337074 +00:00,
"НПО «Голубева, Абрамова и Капустина»",85dc5861-60c3-4a72-b97b-d1b68322b5b2,7952d1b1-a77a-4533-8164-78d64c653f82,2025-05-22 12:47:47.337078 +00:00,
АО «Одинцова»,85dc5861-60c3-4a72-b97b-d1b68322b5b2,f7b6b89a-2e6d-44af-8009-6adcf132b986,2025-05-22 12:47:47.337082 +00:00,
РАО «Соболева Игнатов»,0a73efb8-dce4-4110-99b3-533e35f0a403,f361b782-bb96-4357-860d-f3c178dcdf9c,2025-05-22 12:47:47.337086 +00:00,
Адидас (Adidas),189481f0-2f42-4eca-b7bb-77332a7d2b92,c3361799-4928-4541-8b8b-fbb7ebf8c135,2025-05-22 12:47:47.337090 +00:00,
НПО «Данилов»,842d7225-ad04-45f9-97aa-f7e48e328876,abe93b90-bfca-4bae-864f-b48655a784a1,2025-05-22 12:47:47.337094 +00:00,
Восточная горнорудная компания,66bb9e47-9f13-4084-8a7e-cda542e2924b,57c8e434-3abb-4d9b-9322-0c8f41d64c7d,2025-05-22 12:47:47.337098 +00:00,
НПО «Беляев-Кузьмин»,075c49b1-b46f-4785-a30f-fa159732bd4e,bc548a5b-663a-47fc-8a7e-aaa492054898,2025-05-22 12:47:47.337107 +00:00,
ЗАО «Самойлова-Русакова»,472736a1-f365-494e-9159-ff13804cdc3f,65b039d6-2bf5-4734-9273-c0aaab40c9de,2025-05-22 12:47:47.337115 +00:00,
"НПО «Гущина, Титова и Игнатова»",5f996656-d9b5-4574-83d5-ad2c656e815a,7beecd4a-eedd-45d7-bccb-55665011ce44,2025-05-22 12:47:47.337120 +00:00,
"НПО «Ситникова, Ситникова и Евдокимов»",2aef5596-a860-4f95-8e40-2f9fb717f524,a80a28c5-05de-43e9-9d49-1aafa0826927,2025-05-22 12:47:47.337126 +00:00,
РАО «Новиков-Брагина»,6f1438a9-94e2-404a-a334-8cec0338a759,26ddb27b-343c-474a-ace6-bec4d698d548,2025-05-22 12:47:47.337130 +00:00,
НПО «Пестов-Буров»,3ba41d36-126d-480e-b19c-c465cb5cd283,61643b1e-2fb1-4650-8e12-eb5068715b09,2025-05-22 12:47:47.337133 +00:00,
Первый завод,894a9505-1c17-4f88-8282-b3a9065be0ba,67665bb0-8cfe-4618-a038-e731764dd486,2025-05-22 12:47:47.337137 +00:00,
ГК Фаворит Моторс,f34f1ad9-51bb-4846-98bc-3f600419fec2,8973a46d-c8e5-4d08-a5f2-d0851fe84527,2025-05-22 12:47:47.337141 +00:00,
Петербургский метрополитен,067f8dcc-7f49-4d68-a9c6-9e9d4654c76a,633ac816-ace7-41a9-b9f3-3d8c6cee7873,2025-05-22 12:47:47.337145 +00:00,
НПО «Белоусова-Силин»,8686622a-a4d3-451e-851f-09efd156a661,b66b127e-563b-4230-9056-72908d1bdc50,2025-05-22 12:47:47.337148 +00:00,
"ООО «Смирнов, Фролова и Федосеев»",22ce568b-9579-4cc6-879e-b8424d78d02a,2819bbd5-28a4-471b-9208-f90ce12287e3,2025-05-22 12:47:47.337152 +00:00,
ООО «Муравьев Сорокин»,1134e632-dfcb-46af-a5ca-e59d0d17c2ec,ce22f663-8a88-4ba1-9b23-c7946e061b0a,2025-05-22 12:47:47.337156 +00:00,
"РАО «Кузьмина, Рожков и Самойлов»",6f1438a9-94e2-404a-a334-8cec0338a759,f3f501ac-3c28-446c-b591-7a7d47d887dd,2025-05-22 12:47:47.337159 +00:00,
ИП «Никонов Кузнецова»,f48b7c13-a34d-45bc-a842-da842c74f424,367af438-faf7-466d-9c43-5a93c7be6577,2025-05-22 12:47:47.337163 +00:00,
ЗАО «Михайлов»,81f81f7d-9cc9-4fc8-89d1-4d8181081677,f30c6acb-ceed-4a82-9065-f326b9ae6761,2025-05-22 12:47:47.337167 +00:00,
"АО «Гущин, Одинцов и Юдин»",66bb9e47-9f13-4084-8a7e-cda542e2924b,fe6180e1-bee6-4820-8de4-c6a1ac980544,2025-05-22 12:47:47.337171 +00:00,
РАО «Елисеев-Иванов»,6c1cafa2-d257-4348-8e5f-d65e1353070b,ff54f720-6b2c-4ddf-9941-33e80cb826af,2025-05-22 12:47:47.337175 +00:00,
Агентство по страхованию вкладов (АСВ),18d0a7de-fda5-4f34-833e-55dfd5e6f9c7,8c7ef811-de85-49f7-8bdc-564f5393e264,2025-05-22 12:47:47.337178 +00:00,
Алкоторг,2aef5596-a860-4f95-8e40-2f9fb717f524,c57c4df9-beef-4797-8409-16fb06d2c3de,2025-05-22 12:47:47.337182 +00:00,
Втормет,472736a1-f365-494e-9159-ff13804cdc3f,c41f7803-e341-479f-99d5-0976ad6bda70,2025-05-22 12:47:47.337186 +00:00,
"НПО «Рожков, Тетерин и Зайцев»",66bb9e47-9f13-4084-8a7e-cda542e2924b,d7024746-1d0f-4ff1-b058-5e98c7cd0fb7,2025-05-22 12:47:47.337190 +00:00,
НПО «Фомин»,067f8dcc-7f49-4d68-a9c6-9e9d4654c76a,4eae8b9b-3041-4dea-bc7e-8a7fdee4abac,2025-05-22 12:47:47.337193 +00:00,
ОАО «Устинов-Артемьев»,5871da8e-9a22-4315-9300-e8d04a0a37e1,5f1f834f-4488-492c-9c3e-c317b24cc713,2025-05-22 12:47:47.337197 +00:00,
Группа ГМС,ec733972-8b9d-4532-848f-73a09d5a439a,281ef93f-51dc-4bc5-95f9-d7afbb30f246,2025-05-22 12:47:47.337201 +00:00,
Кузбасская топливная компания,f34f1ad9-51bb-4846-98bc-3f600419fec2,0fd434c6-2abb-487f-875c-3f6858757945,2025-05-22 12:47:47.337205 +00:00,
АО «Голубев»,980e9e6c-8e2c-4050-9474-4ecfff937cbe,b9f7ef05-c66a-4805-ba10-520e781cdae0,2025-05-22 12:47:47.337208 +00:00,
Гусева Групп,067f8dcc-7f49-4d68-a9c6-9e9d4654c76a,0137ea40-bcef-48b3-80a6-84305cf6927a,2025-05-22 12:47:47.337214 +00:00,
РАО «Исаков»,1b370fb8-8ca3-4c17-abe4-c6cb9001b34e,019a4f51-66ff-400b-8425-cb205f506bb7,2025-05-22 12:47:47.337218 +00:00,
ОАО «Никитин Тетерин»,6c1cafa2-d257-4348-8e5f-d65e1353070b,4efb71bb-2267-4e66-b6d5-8d2f3a89eae2,2025-05-22 12:47:47.337221 +00:00,
ИП «Родионов Дроздов»,0a73efb8-dce4-4110-99b3-533e35f0a403,77538763-257b-4f62-9bfb-c75f5da1e410,2025-05-22 12:47:47.337226 +00:00,
НПО «Лукин»,1134e632-dfcb-46af-a5ca-e59d0d17c2ec,ac739031-67a6-4af3-b8c4-69e5d851ace5,2025-05-22 12:47:47.337230 +00:00,
